survey	config	block	run	date	max_step	train_psnr	train_fg	peak_fg	peak_fg_step	eval_psnr	eval_fg	gauss
01_13B_Jackal	lio_row	block_027	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_093406	2026-08-09	1999	11.46	16.91	20.20	1040	12.34	16.14	498627.00
01_13B_Jackal	lio_row	block_027	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_180848	2026-08-09	1999	11.06	15.39	19.98	1040	12.47	16.55	500213.00
01_13B_Jackal	lio_row	block_028	splat_runs_C_20k/C20k_block_028/high/2026-07-12_184104	2026-07-12	20000	11.44	25.25	25.45	19630	10.29	13.06	1249444.00
01_13B_Jackal	lio_row	block_028	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_051628	2026-08-09	1999	11.07	15.24	18.54	970	12.74	16.93	518098.00
01_13B_Jackal	lio_row	block_028	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_093659	2026-08-09	1999	11.27	15.88	18.78	680	12.26	15.56	514536.00
01_13B_Jackal	lio_row	block_028	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_181139	2026-08-09	1999	11.44	16.29	19.31	710	12.87	17.18	515490.00
01_13B_Jackal	lio_row	block_029	splat_runs_C_20k/C20k_block_029/high/2026-07-12_202258	2026-07-12	20000	13.04	23.17	24.88	19730	9.41	15.52	1337219.00
01_13B_Jackal	lio_row	block_029	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_051929	2026-08-09	1999	11.41	14.71	20.27	1410	12.49	17.23	534824.00
01_13B_Jackal	lio_row	block_029	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_093954	2026-08-09	1999	11.55	14.89	19.80	930	12.31	16.57	534108.00
01_13B_Jackal	lio_row	block_029	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_181433	2026-08-09	1999	11.58	14.99	19.44	930	12.54	17.19	539288.00
01_13B_Jackal	lio_row	block_030	splat_runs_C_20k/C20k_block_030/high/2026-07-12_220315	2026-07-12	20000	11.32	23.71	24.82	18870	10.58	14.27	1263276.00
01_13B_Jackal	lio_row	block_030	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_052224	2026-08-09	1999	12.43	16.37	20.24	600	11.86	15.18	535730.00
01_13B_Jackal	lio_row	block_030	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_094245	2026-08-09	1999	12.15	15.68	20.24	600	12.17	15.55	525079.00
01_13B_Jackal	lio_row	block_030	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_181727	2026-08-09	1999	12.46	16.50	20.25	600	12.10	15.53	527074.00
01_13B_Jackal	lio_row	block_031	splat_runs_C_20k/C20k_block_031/high/2026-07-12_234601	2026-07-13	20000	11.62	20.22	23.70	15730	8.55	17.75	1470627.00
01_13B_Jackal	lio_row	block_031	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_052520	2026-08-09	1999	12.75	13.44	17.83	830	7.89	8.81	608743.00
01_13B_Jackal	lio_row	block_031	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_094542	2026-08-09	1999	13.94	15.62	18.34	680	8.31	9.74	612999.00
01_13B_Jackal	lio_row	block_031	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_182023	2026-08-09	1999	12.21	13.36	17.97	960	8.94	11.07	616175.00
01_13B_Jackal	lio_row	block_032	splat_runs_C_20k/C20k_block_032/high/2026-07-13_013232	2026-07-13	20000	10.94	21.25	24.20	18360	9.83	17.07	1211677.00
01_13B_Jackal	lio_row	block_032	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_052830	2026-08-09	1999	12.52	13.80	20.70	1280	10.47	14.85	626614.00
01_13B_Jackal	lio_row	block_032	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_094852	2026-08-09	1999	12.84	13.17	20.29	1280	10.13	13.49	628841.00
01_13B_Jackal	lio_row	block_032	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_182332	2026-08-09	1999	11.90	11.97	20.94	1280	10.50	14.78	628632.00
01_13B_Jackal	lio_row	block_033	splat_runs_C_20k/C20k_block_033/high/2026-07-13_031544	2026-07-13	20000	9.00	20.06	22.03	19440	10.08	13.88	1625641.00
01_13B_Jackal	lio_row	block_033	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_053134	2026-08-09	1999	14.22	14.54	18.39	470	11.53	14.69	571962.00
01_13B_Jackal	lio_row	block_033	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_095150	2026-08-09	1999	15.09	15.96	18.40	470	11.38	14.28	565343.00
01_13B_Jackal	lio_row	block_033	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_182636	2026-08-09	1999	14.31	14.83	18.39	470	11.41	14.46	560795.00
01_13B_Jackal	lio_row	block_034	splat_runs_C_20k/C20k_block_034/high/2026-07-13_045858	2026-07-13	20000	8.62	19.61	25.03	19300	10.96	20.89	1298901.00
01_13B_Jackal	lio_row	block_034	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_053426	2026-08-09	1999	13.06	14.78	19.52	830	10.55	16.45	511286.00
01_13B_Jackal	lio_row	block_034	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_095442	2026-08-09	1999	13.33	15.38	19.62	830	10.48	16.20	512408.00
01_13B_Jackal	lio_row	block_034	splat_runs_STAGE1/stage1_bg00/high/2026-08-09_182928	2026-08-09	1999	12.06	13.32	19.62	830	10.59	15.67	516196.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_ablation_pass0/ablation_pass0/high/2026-05-15_230251	2026-05-15	5000	6.54	27.58	32.87	4970			784412.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_ablation_pass0_lio/ablation_pass0_lio/high/2026-05-15_234533	2026-05-15	5000	6.66	26.70	30.71	4790			1207377.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_high_full_v16_unified/high_full_v16_unified/high/2026-05-15_210657	2026-05-15	5000	6.39	25.46	27.34	4490	7.01	23.40	1287901.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_lio_only/high_lio_only/high/2026-05-15_223948	2026-05-15	5000	6.41	22.96	26.97	4160	7.48	20.83	902988.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_lio_only_v2/high_lio_only_v2/high/2026-05-16_002503	2026-05-16	5000	6.43	25.38	27.88	3690	7.18	23.64	1375701.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_noinit/high_noinit/high/2026-05-15_220932	2026-05-15	5000	6.51	25.35	26.78	4490	7.12	22.72	473102.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_000	splat_runs_perpass/perpass_block_000/high/2026-05-16_213123	2026-05-16	5000	6.19	27.77	30.50	4360	7.15	25.52	1409806.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_001	splat_runs_lio_only_v2/lio_v2_block_001/high/2026-05-16_005352	2026-05-16	5000	6.10	23.15	28.44	3750	6.08	23.20	1385472.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_001	splat_runs_perpass/perpass_block_001/high/2026-05-16_214409	2026-05-16	5000	5.92	23.59	30.70	4840	6.01	26.09	1419779.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_002	splat_runs_lio_only_v2/lio_v2_block_002/high/2026-05-16_011930	2026-05-16	5000	7.24	25.03	27.23	3980	7.61	23.96	1530773.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_002	splat_runs_perpass/perpass_block_002/high/2026-05-16_215747	2026-05-16	5000	7.15	25.40	30.37	4950	7.60	23.70	1546769.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_003	splat_runs_lio_only_v2/lio_v2_block_003/high/2026-05-16_014044	2026-05-16	5000	8.16	26.12	30.28	4970	9.10	22.00	1062528.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_003	splat_runs_perpass/perpass_block_003/high/2026-05-16_221048	2026-05-16	5000	8.01	28.31	32.54	4970	8.88	25.59	1082095.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_004	splat_runs_lio_only_v2/lio_v2_block_004/high/2026-05-16_015928	2026-05-16	5000	6.61	28.12	28.74	4590	8.94	23.74	1104621.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_004	splat_runs_perpass/perpass_block_004/high/2026-05-16_222056	2026-05-16	5000	6.51	31.11	32.13	4840	8.79	26.85	1121995.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_005	splat_runs_lio_only_v2/lio_v2_block_005/high/2026-05-16_021851	2026-05-16	5000	6.71	27.00	29.21	4480	6.38	21.93	1072634.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_005	splat_runs_perpass/perpass_block_005/high/2026-05-16_223145	2026-05-16	5000	6.53	29.71	32.07	4520	6.34	25.66	1089493.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_006	splat_runs_lio_only_v2/lio_v2_block_006/high/2026-05-16_023911	2026-05-16	5000	8.49	18.96	30.39	4200	6.29	22.54	1481314.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_006	splat_runs_perpass/perpass_block_006/high/2026-05-16_224242	2026-05-16	5000	7.95	20.71	32.12	4940	6.18	25.37	1462609.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_007	splat_runs_lio_only_v2/lio_v2_block_007/high/2026-05-16_025721	2026-05-16	5000	6.93	28.13	29.14	4270	9.50	23.39	886690.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_007	splat_runs_perpass/perpass_block_007/high/2026-05-16_225307	2026-05-16	5000	6.45	30.75	30.82	2810	9.41	22.36	904517.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_008	splat_runs_lio_only_v2/lio_v2_block_008/high/2026-05-16_031544	2026-05-16	5000	6.84	25.38	29.21	4460	6.97	19.72	1388625.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_008	splat_runs_perpass/perpass_block_008/high/2026-05-16_230251	2026-05-16	5000	6.54	30.12	30.64	4450	6.83	25.73	1433462.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_009	splat_runs_lio_only_v2/lio_v2_block_009/high/2026-05-16_033520	2026-05-16	5000	8.09	26.72	27.51	4920	7.46	22.57	1540473.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_009	splat_runs_perpass/perpass_block_009/high/2026-05-16_231355	2026-05-16	5000	8.00	29.13	29.71	4120	7.31	24.65	1562556.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_010	splat_runs_lio_only_v2/lio_v2_block_010/high/2026-05-16_035528	2026-05-16	5000	9.08	24.77	27.93	4970	7.58	24.39	1715860.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_010	splat_runs_perpass/perpass_block_010/high/2026-05-16_232541	2026-05-16	5000	8.67	26.86	31.55	4930	7.48	27.05	1643509.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_011	splat_runs_lio_only_v2/lio_v2_block_011/high/2026-05-16_041402	2026-05-16	5000	9.06	24.76	28.26	4970	9.10	20.98	1033115.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_011	splat_runs_perpass/perpass_block_011/high/2026-05-16_233611	2026-05-16	5000	8.67	29.69	31.98	4960	9.67	23.95	1018417.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_012	splat_runs_lio_only_v2/lio_v2_block_012/high/2026-05-16_043238	2026-05-16	5000	9.22	26.68	27.74	4790	9.10	22.95	1283557.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_012	splat_runs_perpass/perpass_block_012/high/2026-05-16_234627	2026-05-16	5000	8.98	30.81	30.81	4990	8.75	25.08	1310936.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_013	splat_runs_lio_only_v2/lio_v2_block_013/high/2026-05-16_045210	2026-05-16	5000	8.08	24.53	26.97	4770	9.09	20.86	1224026.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_013	splat_runs_perpass/perpass_block_013/high/2026-05-16_235742	2026-05-17	5000	7.86	29.28	30.37	4350	8.99	25.37	1223083.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_014	splat_runs_lio_only_v2/lio_v2_block_014/high/2026-05-16_051154	2026-05-16	5000	6.39	24.65	29.65	4720	7.01	23.51	1109579.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_014	splat_runs_perpass/perpass_block_014/high/2026-05-17_000827	2026-05-17	5000	6.14	25.00	31.83	4920	7.14	25.82	1135780.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_015	splat_runs_lio_only_v2/lio_v2_block_015/high/2026-05-16_052849	2026-05-16	5000	8.22	25.01	27.57	4930	7.87	21.29	1017788.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_015	splat_runs_perpass/perpass_block_015/high/2026-05-17_001753	2026-05-17	5000	8.07	27.55	29.57	4370	7.67	20.75	986789.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_016	splat_runs_lio_only_v2/lio_v2_block_016/high/2026-05-16_054741	2026-05-16	5000	7.94	23.99	26.33	770	7.10	20.88	1652970.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_016	splat_runs_perpass/perpass_block_016/high/2026-05-17_002837	2026-05-17	5000	8.12	24.23	27.79	1430	7.34	26.58	1634996.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_017	splat_runs_lio_only_v2/lio_v2_block_017/high/2026-05-16_060731	2026-05-16	5000	9.25	21.34	26.70	4250	7.47	19.39	1643440.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_017	splat_runs_perpass/perpass_block_017/high/2026-05-17_004033	2026-05-17	5000	8.98	23.59	27.88	1980	7.70	19.91	1542144.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_018	splat_runs_lio_only_v2/lio_v2_block_018/high/2026-05-16_062618	2026-05-16	5000	9.11	24.33	27.88	840	9.04	22.22	1302492.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_018	splat_runs_perpass/perpass_block_018/high/2026-05-17_005118	2026-05-17	5000	8.42	27.86	31.09	2990	9.00	24.82	1260279.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_019	splat_runs_lio_only_v2/lio_v2_block_019/high/2026-05-16_064436	2026-05-16	5000	11.80	23.62	28.85	4940	11.35	21.65	1298077.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_019	splat_runs_perpass/perpass_block_019/high/2026-05-17_010113	2026-05-17	5000	11.03	25.68	31.44	4930	10.91	23.54	1298206.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_020	splat_runs_lio_only_v2/lio_v2_block_020/high/2026-05-16_070416	2026-05-16	5000	8.98	26.22	28.04	590	8.38	18.84	1249756.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_020	splat_runs_perpass/perpass_block_020/high/2026-05-17_011230	2026-05-17	5000	8.57	31.49	31.49	4990	7.65	21.91	1187274.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_021	splat_runs_lio_only_v2/lio_v2_block_021/high/2026-05-16_072327	2026-05-16	5000	6.26	24.71	28.70	2600	8.12	23.59	1108114.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_021	splat_runs_perpass/perpass_block_021/high/2026-05-17_012328	2026-05-17	5000	6.18	25.05	30.49	4840	7.17	24.08	1086782.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_022	splat_runs_lio_only_v2/lio_v2_block_022/high/2026-05-16_074027	2026-05-16	3	9.05	19.99	19.99	0			213186.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_022	splat_runs_perpass/perpass_block_022/high/2026-05-17_013243	2026-05-17	3	8.98	19.62	19.62	0			213186.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_023	splat_runs_lio_only_v2/lio_v2_block_023/high/2026-05-16_075102	2026-05-16	5000	11.44	19.07	31.12	4660	6.77	21.01	1607952.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_023	splat_runs_perpass/perpass_block_023/high/2026-05-17_013459	2026-05-17	5000	10.76	26.28	31.22	4980	6.88	23.24	1512520.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_024	splat_runs_lio_only_v2/lio_v2_block_024/high/2026-05-16_081043	2026-05-16	5000	8.05	22.02	27.39	4980	8.57	20.05	1518704.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_024	splat_runs_perpass/perpass_block_024/high/2026-05-17_014649	2026-05-17	5000	8.32	22.67	27.83	4660	8.46	19.92	1485834.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_025	splat_runs_lio_only_v2/lio_v2_block_025/high/2026-05-16_083106	2026-05-16	5000	9.21	19.01	27.59	430	6.30	21.84	1886844.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_025	splat_runs_perpass/perpass_block_025/high/2026-05-17_015849	2026-05-17	5000	9.21	20.05	31.64	4930	6.01	27.29	1789548.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_026	splat_runs_lio_only_v2/lio_v2_block_026/high/2026-05-16_085627	2026-05-16	5000	6.14	27.60	28.64	4670	11.73	18.32	1045163.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_026	splat_runs_perpass/perpass_block_026/high/2026-05-17_020932	2026-05-17	5000	5.99	29.58	32.04	4970	12.07	21.37	1045174.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_027	splat_runs_lio_only_v2/lio_v2_block_027/high/2026-05-16_092037	2026-05-16	5000	8.95	26.28	28.73	4280	10.60	19.59	1180838.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_027	splat_runs_perpass/perpass_block_027/high/2026-05-17_021946	2026-05-17	5000	8.86	29.09	31.19	4520	10.21	23.31	1168988.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_028	splat_runs_lio_only_v2/lio_v2_block_028/high/2026-05-16_094612	2026-05-16	5000	8.26	22.76	27.87	4630	7.44	22.13	1108770.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_028	splat_runs_perpass/perpass_block_028/high/2026-05-17_023107	2026-05-17	5000	8.12	27.65	30.17	4980	7.22	20.31	1149838.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_029	splat_runs_lio_only_v2/lio_v2_block_029/high/2026-05-16_101119	2026-05-16	5000	6.74	21.00	28.88	4620	7.11	22.66	1230856.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_029	splat_runs_perpass/perpass_block_029/high/2026-05-17_024127	2026-05-17	5000	6.53	21.59	31.99	4900	6.81	25.07	1234174.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_030	splat_runs_lio_only_v2/lio_v2_block_030/high/2026-05-16_103506	2026-05-16	5000	6.67	24.45	26.46	4900	8.06	19.23	1184167.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_030	splat_runs_perpass/perpass_block_030/high/2026-05-17_025109	2026-05-17	5000	6.61	26.29	27.66	4900	7.94	23.59	1191786.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_031	splat_runs_lio_only_v2/lio_v2_block_031/high/2026-05-16_110003	2026-05-16	5000	10.29	21.47	26.38	430	7.74	23.68	1728105.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_031	splat_runs_perpass/perpass_block_031/high/2026-05-17_030255	2026-05-17	5000	11.03	22.66	26.72	4640	7.73	24.86	1660313.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_032	splat_runs_lio_only_v2/lio_v2_block_032/high/2026-05-16_112730	2026-05-16	5000	13.92	19.99	27.65	4630	6.78	20.80	1876747.00
03_13B_Jackal	lio_arc_size15.0_ov0.10_kf20cm_dedup	block_032	splat_runs_perpass/perpass_block_032/high/2026-05-17_031513	2026-05-17	5000	13.66	20.87	31.99	4700	6.72	23.01	1791827.00
